BasketId,ItemId,SiteId,TimeStamp,Qtty,ClientId,IsActive,IDE
7132153,446136,7,2016-01-02 12:50:14.823,1.0,-103,1,1036
7132153,465024,7,2016-01-02 12:50:14.823,1.0,-103,1,7559
7132024,438900,9,2016-01-02 12:50:23.867,1.0,-103,1,10790
7132024,464279,9,2016-01-02 12:50:23.867,1.0,-103,1,3756
7132040,258277,27,2016-01-02 12:52:03.067,1.0,-103,1,150
7132040,322942,27,2016-01-02 12:52:03.067,1.0,-103,1,506
7132042,380682,25,2016-01-02 12:52:19.627,1.0,-103,1,102
7132042,453300,25,2016-01-02 12:52:19.627,1.0,-103,1,8294
7132055,258120,9,2016-01-02 12:54:04.543,1.0,-103,1,325
7132055,359923,9,2016-01-02 12:54:04.543,1.0,-103,1,3317
351539,374878,44,2016-01-02 12:54:10.227,1.0,-103,1,2139
351539,454257,44,2016-01-02 12:54:10.227,1.0,-103,1,7110
7132174,270712,7,2016-01-02 12:54:11.123,1.0,-103,1,1220
7132174,438792,7,2016-01-02 12:54:11.123,1.0,-103,1,1617
7132174,465302,7,2016-01-02 12:54:11.123,1.0,-103,1,9976
7132174,465315,7,2016-01-02 12:54:11.123,1.0,-103,1,12057
7132063,427195,26,2016-01-02 12:55:04.393,1.0,-103,1,3588
7132063,427201,26,2016-01-02 12:55:04.393,1.0,-103,1,1571
7132063,427243,26,2016-01-02 12:55:04.393,1.0,-103,1,11396
7132070,412901,27,2016-01-02 12:55:31.233,1.0,-103,1,3922
7132070,446180,27,2016-01-02 12:55:31.233,1.0,-103,1,11617
7132070,454635,27,2016-01-02 12:55:31.233,1.0,-103,1,6764
7132070,459570,27,2016-01-02 12:55:31.233,1.0,-103,1,1825
7132074,349754,20,2016-01-02 12:56:10.790,1.0,-103,1,628
7132074,367268,20,2016-01-02 12:56:10.790,1.0,-103,1,592
7132099,397227,20,2016-01-02 12:59:31.580,1.0,-103,1,1697
7132099,441731,20,2016-01-02 12:59:31.580,1.0,-103,1,8511
7132099,452777,20,2016-01-02 12:59:31.580,1.0,-103,1,7930
7132111,426307,25,2016-01-02 13:00:59.810,1.0,-103,1,1325
7132111,441449,25,2016-01-02 13:00:59.810,1.0,-103,1,2261
7132112,213572,26,2016-01-02 13:01:04.003,1.0,-103,1,2981
7132112,213672,26,2016-01-02 13:01:04.003,1.0,-103,1,848
7132124,321002,23,2016-01-02 13:02:30.483,1.0,-103,1,6765
7132124,462162,23,2016-01-02 13:02:30.483,1.0,-103,1,11618
7132126,454101,25,2016-01-02 13:02:53.573,1.0,-103,1,5113
7132126,473204,25,2016-01-02 13:02:53.573,1.0,-103,1,2430
7132130,258348,20,2016-01-02 13:03:15.363,1.0,-103,1,1232
7132130,258471,20,2016-01-02 13:03:15.363,1.0,-103,1,1003
351545,258393,44,2016-01-02 13:03:54.007,1.0,-103,1,188
351545,258420,44,2016-01-02 13:03:54.007,1.0,-103,1,849
351545,258424,44,2016-01-02 13:03:54.007,1.0,-103,1,202
7132137,258134,7,2016-01-02 13:04:05.520,1.0,-103,1,399
7132137,348005,7,2016-01-02 13:04:05.520,1.0,-103,1,233
351547,258122,44,2016-01-02 13:05:05.667,1.0,-103,1,419
351547,387274,44,2016-01-02 13:05:05.667,1.0,-103,1,1033
351547,392722,44,2016-01-02 13:05:05.667,1.0,-103,1,5334
7132154,405577,20,2016-01-02 13:06:02.420,1.0,-103,1,624
7132154,427231,20,2016-01-02 13:06:02.420,1.0,-103,1,141
7132154,441469,20,2016-01-02 13:06:02.420,1.0,-103,1,727
7132154,458786,20,2016-01-02 13:06:02.420,1.0,-103,1,4428
7132162,407184,25,2016-01-02 13:07:08.077,1.0,-103,1,1447
7132162,408427,25,2016-01-02 13:07:08.077,1.0,-103,1,3861
7132162,408429,25,2016-01-02 13:07:08.077,1.0,-103,1,4158
7132162,408430,25,2016-01-02 13:07:08.077,1.0,-103,1,4826
7132162,427586,25,2016-01-02 13:07:08.077,1.0,-103,1,3370
7132162,446180,25,2016-01-02 13:07:08.077,1.0,-103,1,11617
7132162,454749,25,2016-01-02 13:07:08.077,1.0,-103,1,1047
7132162,462311,25,2016-01-02 13:07:08.077,1.0,-103,1,67
7132164,188158,32,2016-01-02 13:07:20.783,1.0,-103,1,33
7132164,403251,32,2016-01-02 13:07:20.783,1.0,-103,1,2349
7132164,405083,32,2016-01-02 13:07:20.783,1.0,-103,1,213
7132164,446128,32,2016-01-02 13:07:20.783,1.0,-103,1,3380
351550,408236,44,2016-01-02 13:07:33.407,1.0,-103,1,4396
351550,440462,44,2016-01-02 13:07:33.407,1.0,-103,1,3200
7132293,427589,11,2016-01-02 13:08:29.973,1.0,-103,1,2908
7132293,427590,11,2016-01-02 13:08:29.973,1.0,-103,1,1211
7132183,195985,23,2016-01-02 13:10:18.500,1.0,-103,1,1906
7132183,364537,23,2016-01-02 13:10:18.500,1.0,-103,1,539
7132183,421519,23,2016-01-02 13:10:18.500,1.0,-103,1,7798
7132321,368434,11,2016-01-02 13:10:30.087,1.0,-103,1,2042
7132321,429169,11,2016-01-02 13:10:30.087,1.0,-103,1,809
7132321,446132,11,2016-01-02 13:10:30.087,1.0,-103,1,13454
7132185,213434,27,2016-01-02 13:10:31.240,1.0,-103,1,666
7132185,359326,27,2016-01-02 13:10:31.240,1.0,-103,1,1767
7132185,408810,27,2016-01-02 13:10:31.240,1.0,-103,1,2820
351555,374878,44,2016-01-02 13:11:30.500,1.0,-103,1,2139
351555,446128,44,2016-01-02 13:11:30.500,1.0,-103,1,3380
7132205,462150,31,2016-01-02 13:13:49.600,1.0,-103,1,3309
7132205,463779,31,2016-01-02 13:13:49.600,1.0,-103,1,6185
7132205,466689,31,2016-01-02 13:13:49.600,1.0,-103,1,11109
7132207,464623,25,2016-01-02 13:14:13.173,1.0,-103,1,660
7132207,465026,25,2016-01-02 13:14:13.173,1.0,-103,1,10843
7132207,466690,25,2016-01-02 13:14:13.173,1.0,-103,1,11982
7132215,212845,25,2016-01-02 13:15:33.060,1.0,-103,1,916
7132215,437080,25,2016-01-02 13:15:33.060,2.0,-103,1,31
7132221,258385,32,2016-01-02 13:15:50.257,1.0,-103,1,64
7132221,258442,32,2016-01-02 13:15:50.257,1.0,-103,1,1960
7132223,453166,12,2016-01-02 13:16:12.173,1.0,-103,1,7931
7132223,454105,12,2016-01-02 13:16:12.173,1.0,-103,1,6414
7132237,410233,11,2016-01-02 13:17:17.923,1.0,-103,1,1475
7132237,440014,11,2016-01-02 13:17:17.923,1.0,-103,1,214
7132250,464677,25,2016-01-02 13:19:19.123,1.0,-103,1,272
7132250,464680,25,2016-01-02 13:19:19.123,1.0,-103,1,546
7132250,466785,25,2016-01-02 13:19:19.123,1.0,-103,1,866
351561,216361,44,2016-01-02 13:20:18.100,1.0,-103,1,594
351561,462105,44,2016-01-02 13:20:18.100,1.0,-103,1,619
7132260,348914,11,2016-01-02 13:21:31.657,1.0,-103,1,239
7132260,441092,11,2016-01-02 13:21:31.657,1.0,-103,1,930
351564,256433,44,2016-01-02 13:21:56.840,1.0,-103,1,1633
351564,322415,44,2016-01-02 13:21:56.840,1.0,-103,1,2900
351564,408134,44,2016-01-02 13:21:56.840,1.0,-103,1,3192
7132274,213264,23,2016-01-02 13:22:49.727,1.0,-103,1,1532
7132274,213434,23,2016-01-02 13:22:49.727,1.0,-103,1,666
7132274,213526,23,2016-01-02 13:22:49.727,1.0,-103,1,1566
7132282,446672,25,2016-01-02 13:23:30.867,1.0,-103,1,4024
7132282,447854,25,2016-01-02 13:23:30.867,1.0,-103,1,8839
7132282,456383,25,2016-01-02 13:23:30.867,1.0,-103,1,3151
7132282,462490,25,2016-01-02 13:23:30.867,1.0,-103,1,2342
7132282,464018,25,2016-01-02 13:23:30.867,1.0,-103,1,11912
7132282,464019,25,2016-01-02 13:23:30.867,1.0,-103,1,732
7132282,466792,25,2016-01-02 13:23:30.867,1.0,-103,1,3176
7132286,345495,23,2016-01-02 13:24:02.607,1.0,-103,1,7632
7132286,358122,23,2016-01-02 13:24:02.607,1.0,-103,1,2436
7132489,427231,30,2016-01-02 13:25:00.237,1.0,-103,1,141
7132489,427242,30,2016-01-02 13:25:00.237,1.0,-103,1,531
7132295,381143,32,2016-01-02 13:25:12.733,1.0,-103,1,8731
7132295,381144,32,2016-01-02 13:25:12.733,1.0,-103,1,11400
7132295,400732,32,2016-01-02 13:25:12.733,1.0,-103,1,10185
351570,380682,44,2016-01-02 13:26:13.413,1.0,-103,1,102
351570,441444,44,2016-01-02 13:26:13.413,1.0,-103,1,512
7132315,437080,2,2016-01-02 13:26:44.693,1.0,-103,1,31
7132315,439401,2,2016-01-02 13:26:44.693,1.0,-103,1,2001
7132315,442055,2,2016-01-02 13:26:44.693,1.0,-103,1,819
7132315,462952,2,2016-01-02 13:26:44.693,1.0,-103,1,3705
7132328,303907,12,2016-01-02 13:27:38.790,1.0,-103,1,706
7132328,401422,12,2016-01-02 13:27:38.790,1.0,-103,1,685
7132334,213530,7,2016-01-02 13:28:06.963,1.0,-103,1,749
7132334,218379,7,2016-01-02 13:28:06.963,1.0,-103,1,1315
7132335,442055,6,2016-01-02 13:28:18.897,1.0,-103,1,819
7132335,455289,6,2016-01-02 13:28:18.897,1.0,-103,1,5137
7132344,216841,25,2016-01-02 13:29:02.383,1.0,-103,1,71
7132344,409811,25,2016-01-02 13:29:02.383,1.0,-103,1,2644
7132345,409811,26,2016-01-02 13:29:09.800,1.0,-103,1,2644
7132345,443800,26,2016-01-02 13:29:09.800,1.0,-103,1,6734
7132350,447065,12,2016-01-02 13:29:41.590,1.0,201335606,1,1279
7132350,464019,12,2016-01-02 13:29:41.590,1.0,201335606,1,732
7132355,459274,27,2016-01-02 13:30:23.227,1.0,-103,1,8588
7132355,466782,27,2016-01-02 13:30:23.227,1.0,-103,1,7311
351576,258278,44,2016-01-02 13:31:26.143,1.0,-103,1,313
351576,259149,44,2016-01-02 13:31:26.143,1.0,-103,1,83
7132555,376590,30,2016-01-02 13:32:14.760,1.0,-103,1,6305
7132555,398314,30,2016-01-02 13:32:14.760,1.0,-103,1,4603
7132555,409811,30,2016-01-02 13:32:14.760,1.0,-103,1,2644
7132555,420419,30,2016-01-02 13:32:14.760,1.0,-103,1,11184
7132555,420420,30,2016-01-02 13:32:14.760,1.0,-103,1,9838
7132555,455200,30,2016-01-02 13:32:14.760,1.0,-103,1,9122
7132555,464677,30,2016-01-02 13:32:14.760,1.0,-103,1,272
7132555,464680,30,2016-01-02 13:32:14.760,1.0,-103,1,546
7132380,442055,6,2016-01-02 13:32:45.353,1.0,-103,1,819
7132380,455289,6,2016-01-02 13:32:45.353,1.0,-103,1,5137
7132382,414348,27,2016-01-02 13:32:58.543,1.0,-103,1,2746
7132382,437073,27,2016-01-02 13:32:58.543,1.0,-103,1,1961
7132382,466246,27,2016-01-02 13:32:58.543,1.0,-103,1,7797
7132392,214820,7,2016-01-02 13:33:53.723,1.0,-103,1,9176
7132392,215839,7,2016-01-02 13:33:53.723,1.0,-103,1,8009
7132395,258389,27,2016-01-02 13:34:03.487,1.0,-103,1,75
7132395,415275,27,2016-01-02 13:34:03.487,1.0,-103,1,440
7132407,258094,7,2016-01-02 13:34:52.507,1.0,-103,1,296
7132407,258120,7,2016-01-02 13:34:52.507,1.0,-103,1,325
7132407,258272,7,2016-01-02 13:34:52.507,1.0,-103,1,171
7132416,392623,27,2016-01-02 13:35:27.023,1.0,-103,1,8220
7132416,456465,27,2016-01-02 13:35:27.023,1.0,-103,1,201
7132583,365443,10,2016-01-02 13:37:08.257,1.0,-103,1,417
7132583,369431,10,2016-01-02 13:37:08.257,1.0,-103,1,1344
7132583,372548,10,2016-01-02 13:37:08.257,1.0,-103,1,1440
7132583,462952,10,2016-01-02 13:37:08.257,1.0,-103,1,3705
7132583,465298,10,2016-01-02 13:37:08.257,1.0,-103,1,4447
7132583,473313,10,2016-01-02 13:37:08.257,1.0,-103,1,4429
7132446,258270,31,2016-01-02 13:37:33.900,1.0,-103,1,50
7132446,258314,31,2016-01-02 13:37:33.900,1.0,-103,1,3252
7132448,378225,23,2016-01-02 13:37:48.287,1.0,-103,1,2178
7132448,392729,23,2016-01-02 13:37:48.287,1.0,-103,1,3907
7132450,369431,20,2016-01-02 13:38:08.473,1.0,-103,1,1344
7132450,374877,20,2016-01-02 13:38:08.473,1.0,-103,1,1559
7132450,440643,20,2016-01-02 13:38:08.473,1.0,-103,1,9676
7132450,462012,20,2016-01-02 13:38:08.473,1.0,-103,1,3766
7132454,212873,7,2016-01-02 13:38:29.657,1.0,-103,1,550
7132454,258233,7,2016-01-02 13:38:29.657,1.0,-103,1,418
7132454,258387,7,2016-01-02 13:38:29.657,1.0,-103,1,590
7132454,258400,7,2016-01-02 13:38:29.657,1.0,-103,1,593
7132459,187637,25,2016-01-02 13:38:44.407,1.0,-103,1,1121
7132459,430132,25,2016-01-02 13:38:44.407,1.0,-103,1,3468
7132459,441453,25,2016-01-02 13:38:44.407,1.0,-103,1,29
7132464,165188,23,2016-01-02 13:39:19.743,1.0,-103,1,6927
7132464,212885,23,2016-01-02 13:39:19.743,1.0,-103,1,7971
7132472,415429,20,2016-01-02 13:39:49.980,1.0,-103,1,2651
7132472,463464,20,2016-01-02 13:39:49.980,1.0,-103,1,1183
7132478,441449,20,2016-01-02 13:40:33.193,1.0,-103,1,2261
7132478,459547,20,2016-01-02 13:40:33.193,1.0,-103,1,10131
7132482,258288,12,2016-01-02 13:40:51.150,1.0,-103,1,179
7132482,258415,12,2016-01-02 13:40:51.150,1.0,-103,1,131
7132490,358095,20,2016-01-02 13:41:37.553,1.0,-103,1,6367
7132490,363903,20,2016-01-02 13:41:37.553,1.0,-103,1,568
351585,258109,44,2016-01-02 13:42:13.267,1.0,-103,1,173
351585,258270,44,2016-01-02 13:42:13.267,1.0,-103,1,50
351585,463465,44,2016-01-02 13:42:13.267,1.0,-103,1,1081
351585,467056,44,2016-01-02 13:42:13.267,1.0,-103,1,3454
7132525,213526,11,2016-01-02 13:45:40.680,1.0,-103,1,1566
7132525,427585,11,2016-01-02 13:45:40.680,1.0,-103,1,815
7132532,415887,12,2016-01-02 13:46:16.823,1.0,-103,1,10736
7132532,437080,12,2016-01-02 13:46:16.823,1.0,-103,1,31
7132549,212932,6,2016-01-02 13:48:34.267,1.0,-103,1,2778
7132549,456887,6,2016-01-02 13:48:34.267,1.0,-103,1,9124
7132551,348914,10,2016-01-02 13:48:36.223,1.0,-103,1,239
7132551,390343,10,2016-01-02 13:48:36.223,1.0,-103,1,4842
7132551,392328,10,2016-01-02 13:48:36.223,1.0,-103,1,4604
7132551,392330,10,2016-01-02 13:48:36.223,1.0,-103,1,5470
7132551,427204,10,2016-01-02 13:48:36.223,1.0,-103,1,5350
7132551,427210,10,2016-01-02 13:48:36.223,1.0,-103,1,4722
7132551,427231,10,2016-01-02 13:48:36.223,1.0,-103,1,141
7132558,401230,25,2016-01-02 13:49:02.337,1.0,-103,1,980
7132558,442013,25,2016-01-02 13:49:02.337,1.0,-103,1,12442
7132558,453316,25,2016-01-02 13:49:02.337,1.0,-103,1,1229
7132561,383701,2,2016-01-02 13:49:23.670,1.0,-103,1,2709
7132561,454101,2,2016-01-02 13:49:23.670,1.0,-103,1,5113
7132566,212873,31,2016-01-02 13:49:42.760,1.0,-103,1,550
7132566,406431,31,2016-01-02 13:49:42.760,1.0,-103,1,3000
7132566,446134,31,2016-01-02 13:49:42.760,1.0,-103,1,1298
7132723,429679,7,2016-01-02 13:49:54.800,1.0,-103,1,9733
7132723,468975,7,2016-01-02 13:49:54.800,1.0,-103,1,3983
7132575,372549,20,2016-01-02 13:50:57.127,1.0,-103,1,870
7132575,387944,20,2016-01-02 13:50:57.127,1.0,-103,1,13279
7132575,409957,20,2016-01-02 13:50:57.127,1.0,-103,1,2431
7132575,443513,20,2016-01-02 13:50:57.127,1.0,-103,1,6252
7132575,463779,20,2016-01-02 13:50:57.127,1.0,-103,1,6185
351591,213531,44,2016-01-02 13:50:57.623,1.0,-103,1,955
351591,213855,44,2016-01-02 13:50:57.623,1.0,-103,1,3142
351591,391202,44,2016-01-02 13:50:57.623,1.0,-103,1,142
7132595,363903,7,2016-01-02 13:52:22.097,1.0,-103,1,568
7132595,457016,7,2016-01-02 13:52:22.097,1.0,-103,1,9524
7132599,258376,32,2016-01-02 13:52:53.157,1.0,-103,1,1143
7132599,335949,32,2016-01-02 13:52:53.157,1.0,-103,1,11252
351592,258330,44,2016-01-02 13:52:57.837,1.0,-103,1,207
351592,258465,44,2016-01-02 13:52:57.837,1.0,-103,1,116
351592,258901,44,2016-01-02 13:52:57.837,1.0,-103,1,6
351592,348887,44,2016-01-02 13:52:57.837,1.0,-103,1,7512
7132604,189015,23,2016-01-02 13:53:04.447,1.0,-103,1,309
